retailer_name,retailer_lat,retailer_long,retailer_category,ride_type,retailer_product_name,retailer_product_target_age,retailer_product_target_gender,retailer_product_discount
Ghaffar Kebab House - 4th Street - P.E.C.H.S - Delhi Mercantile Society - Karachi,24.8767,67.0659,,,,,,
Khayaban-e-Bukhari - Khayaban-e-Bukhari - Defence Housing Authority - Karachi - Sindh,24.7939,67.0643,,,,,,
JAMIA MASJID NOOR ( AHLE SUNNAT ) - Shah Faisal Colony - Karachi - Sindh,24.8821,67.1526,,,,,,
Karachi Marriott Hotel - Abdullah Haroon Road - - Karachi,24.8456,67.0312,,,,,,
Axact House - Khayban-e-Ittehad Road - Defence Housing Authority - Karachi - Sindh,24.8294,67.0738,,,,,,
Continental Bakery - New Road Service Lane - Gulistan-e-Johar - Karachi - Sindh,24.9228,67.1165,,,,,,
MCB Bank - Akbar Road - Saddar - Karachi,24.8526,67.0646,,,,,,
"BBQ Tonight - Boat Basin, Clifton, Block 5 - Karachi",24.816,67.0211,,,,,,
PIB Colony - PIB Colony - Karachi - Sindh,24.8947,67.0569,,,,,,
Numaish Chowrangi - Shahrah-e-Qaideen - Jamshed Town - Karachi - Sindh,24.873,67.0365,,,,,,
Haque Academy School - 32nd Street - Defence Housing Authority - Karachi - Sindh,24.7778,67.0663,,,,,,
"BarBQ Tonight, Clifton - Clifton - Karachi - Sindh",24.8161,67.0212,,,,,,
KW & SB Club - Karachi - Sindh,24.8724,67.094,,,,,,
Aslam Shaheed Road - Karachi,24.8909,67.0574,,,,,,
Dental College N Block - Karachi,24.9422,67.0615,,,,,,
"Park Towers - Shahrah-e-Firdousi - Block 5, Clifton - Karachi",24.8142,67.0273,,,,,,
Saint Mary Street - Karachi,24.8704,67.0241,,,,,,
Sector 15-A/1 - Karachi,24.9535,67.0666,,,,,,
Dawood Center - Mount Khan Road - Saddar Town - Karachi - Sindh,24.8462,67.0233,,,,,,
Alcop House - Gulshan-e-Iqbal - Karachi - Sindh,24.8678,67.0831,,,,,,
Zamzama Boulevard - Karachi,24.8205,67.0356,,,,,,
Josh Malih Abadi Road - Karachi,24.9297,67.0581,,,,,,
Continental Sweets & Bakers - Gulshan-e-Iqbal - Karachi - Sindh,24.9207,67.0865,,,,,,
Sterling banquet Lawns - Shahrah-Sher Shah Suri Service Road North - North Nazimabad - Karachi - Sindh,24.9532,67.0565,,,,,,
Faysal Bank - Burns Road - Saddar - Karachi,24.8561,67.0153,,,,,,
"SBT Japan, Pakistan Office - Jamshed Town - Karachi - Sindh",24.8643,67.0747,,,,,,
Mohatta Palace - Karachi - Sindh,24.8142,67.033,,,,,,
Khaliq-uz-Zaman Road - Karachi,24.8297,67.0413,,,,,,
MCB Bank - Al-Abbas Centre - Shahrah-e-Liaquat - Paper Market - Karachi,24.8531,67.0083,,,,,,
NIB Bank - Zamzama Boulevard - Karachi - Sindh,24.8163,67.0422,,,,,,
Abul Hasan Isphahani Road - Karachi,24.9397,67.1008,,,,,,
Empire Square Building - Jamaluddin Afghani Road - Gulshan-e-Iqbal - Karachi - Sindh,24.8822,67.0628,,,,,,
Union Co-Operative Club - Jamshed Town - Karachi - Sindh,24.873,67.0666,,,,,,
Orrery - 26th Street - Clifton - Karachi - Sindh,24.8079,67.0346,,,,,,
Hameed Road - Karachi,24.8386,67.1632,,,,,,
Nazim Street - Karachi,24.9301,67.0284,,,,,,
Gulshan-e-Maymar - Gulshan-e-Maymar - Karachi - Sindh,25.0203,67.1328,,,,,,
"Hall No. 3, Expo Centre,Karachi. - Gulshan-e-Iqbal - Karachi - Sindh",24.9011,67.0756,,,,,,
Jinnah Terminal - Karachi - Sindh,24.9009,67.168,,,,,,
10th Commercial Street - 10th Commercial Street - Defence Housing Authority - Karachi - Sindh,24.8241,67.0621,,,,,,
Askari Bank - Atrium Mall - FatiM.A Jinnah Road - Saddar - Karachi,24.8554,67.0299,,,,,,
National Bank of Pakistan - Awami Markaz - Shahrah-e-Faisal - - Karachi,24.8708,67.09,,,,,,
Phase IV - Defence Housing Authority - Karachi - Sindh,24.8224,67.0599,,,,,,
Anum Empire - Shahrah-e-Faisal - Jamshed Town - Karachi - Sindh,24.8669,67.081,,,,,,
Khayaban-e-Ittehad - DHA Phase 7 - Karachi,24.8145,67.0762,,,,,,
Jehangir Road - Karachi,24.8905,67.046,,,,,,
Samanabad - Gulberg - Karachi - Sindh,24.9403,67.0749,,,,,,
Shahrah-e-Jahangir - Karachi,24.946,67.0448,,,,,,
Jack & Charlie - Defence Housing Authority - Karachi - Sindh,24.7955,67.0505,,,,,,
10th Commercial Street - Karachi,24.8238,67.0625,,,,,,
Khayaban-e-Bukhari - Khayaban-e-Bukhari - Defence Housing Authority - Karachi - Sindh,24.7976,67.0678,,,,,,
Khayaban-e-Qasim - Khayaban-e-Qasim - Defence Housing Authority - Karachi - Sindh,24.7862,67.0659,,,,,,
Pakistan Herald Publications Limited - Saddar Town - Karachi - Sindh,24.8497,67.0203,,,,,,
Kashmir Road - Kashmir Road - Jamshed Town - Karachi - Sindh,24.8775,67.0523,,,,,,
University Road - Karachi,24.9341,67.1301,,,,,,
Habib Bank - Rizvia Society Branch - Nawab Siddique Ali Khan Road - Karachi,24.9012,67.03,,,,,,
Mehak Lawn - Rashid Minhas Road - Gulshan-e-Iqbal - Karachi - Sindh,24.926,67.0905,,,,,,
Ansar Burney Street - Karachi,24.9294,67.0343,,,,,,
Consulate General of Germany - Clifton - Karachi - Sindh,24.8177,67.03,,,,,,
Post Office PECHS Block 2 - Jamshed Town - Karachi - Sindh,24.8681,67.0519,,,,,,
Dr. Abrar's Pain Free Dental Clinic - Miran Mohammed Shah Road - Gulshan-e-Iqbal - Karachi - Sindh,24.8779,67.0883,,,,,,
Qamar Jalalvi Road - Karachi,24.9358,67.039,,,,,,
Sher Shah Suri Road - Karachi,24.9457,67.0495,,,,,,
Malir Cantonment Check Post No 6 - Link Road - Malir Cantonment - Karachi - Sindh,24.9346,67.1778,,,,,,
"Siemens Pakistan Engineering Company Limited, Karachi - Estate Avenue - Sindh Industrial Trading Estate - Karachi - Sindh",24.9019,67.0002,,,,,,
Siemens Pakistan Engg. Co. Ltd - Sindh Industrial Trading Estate - Karachi - Sindh,24.9018,67.0002,,,,,,
Check post 2,24.912,67.1976,,,,,,
C�te R�tie - Clifton - Karachi - Sindh,24.8332,67.0366,,,,,,
Wellington Street - Karachi,24.8588,67.0315,,,,,,
ARBOR Cafe & Patisserie - Khayaban-e-Bukhari - Defence Housing Authority - Karachi - Sindh,24.7929,67.0634,,,,,,
Noman Centre - Gulshan-e-Iqbal - Karachi - Sindh,24.9222,67.0928,,,,,,
U R Suzuki - Gulshan-e-Iqbal - Karachi - Sindh,24.9096,67.107,,,,,,
Civil Hospital Karachi - Civil Hospital - Saddar Town - Karachi - Sindh,24.859,67.0101,,,,,,
Allied Bank - Taj Complex - M.A Jinnah Road - - Karachi,24.8682,67.0306,,,,,,
Khayaban-e-Hilal - Karachi,24.8192,67.0706,,,,,,
Nandos - Khayaban-e-Sehar - DHA Phase 6 - Karachi,24.795,67.0502,,,,,,
Faysal Bank - Electronics Market - Saddar - Karachi,24.8635,67.0248,,,,,,
New Karachi - New Karachi - Karachi - Sindh,24.9977,67.0622,,,,,,
5 Star Roundabout - Shahra-e-Sher Shah Suri - North Nazimabad - Karachi - Sindh,24.9428,67.0476,,,,,,
Iqbal Plaza - Jamshed Town - Karachi - Sindh,24.8859,67.0318,,,,,,
Four Seasons Lawn & Banquet - Rashid Minhas Road - Askari 4 - Karachi,24.9052,67.1124,,,,,,
northern bypass - Near hub river road - hub river road - Near Mini Bus Stop,24.89,66.984,,,,,,
Darul Aman Street 2 - Karachi,24.8729,67.0667,,,,,,
Sindhi Hotel Stop - New Karachi - Karachi - Sindh,24.9967,67.0776,,,,,,
Al Karim Super Store - North Nazimabad - Karachi - Sindh,24.9393,67.0416,,,,,,
Shahrah-e-Humayun - Karachi,24.9323,67.0387,,,,,,
Taj Eye Hospital - Federal B Area - Karachi - Sindh,24.9319,67.0603,,,,,,
Gulberg - Gulberg - Karachi - Sindh,24.938,67.0658,,,,,,
Khayaban-e-Abbasi - Karachi,24.8276,67.076,,,,,,
FTC Building - Shahrah-e-Faisal - Karachi - Sindh,24.8584,67.0522,,,,,,
Khayaban-e-Abbasi - Khayaban-e-Abbasi - DHA Phase 7 Ext - Karachi - Sindh,24.819,67.0775,,,,,,
M. A. Jinnah Road - M. A. Jinnah Road - Karachi - Sindh,24.8608,67.0178,,,,,,
Toyota Highway Motors - Gadap Town - Karachi - Sindh,24.9908,67.1339,,,,,,
Sunny Side Road - Karachi,24.8431,67.0345,,,,,,
Institute of Business Administration - Depot Lines - Karachi,24.8671,67.0249,,,,,,
Iqra University EDC-Tower - Defence View Housing Society - Karachi - Sindh,24.8394,67.0823,,,,,,
Rizwan football club park - Gulberg - Karachi - Sindh,24.9318,67.0742,,,,,,
Shabbir Square - Gulshan-e-Iqbal - Karachi - Sindh,24.88,67.0803,,,,,,
Sector 15-A/3 - Karachi,24.954,67.0654,,,,,,
Hobnob Bakery - Phase II Ext. Road - Defence Housing Authority - Karachi - Sindh,24.8301,67.0698,,,,,,
Khayaban-e-Abbasi - Karachi,24.8284,67.076,,,,,,
Pehlwan Goth Road - Karachi,24.9392,67.1596,,,,,,
Asma Garden - Hijri Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9444,67.1061,,,,,,
New York Coffee SMCHS - North Nazimabad - Karachi - Sindh,24.8634,67.0549,,,,,,
"Daewoo Express - Karachi, Sindh - Sindh",24.9674,67.1109,,,,,,
"Nujia - Near Ziauddin Medical University - Block 6, Shahrah-e-Ghalib - Clifton - karachi",24.9279,67.0424,,,,,,
New Pakistan Bus Stop - Nazimabad - Karachi - Sindh,24.9116,67.05,,,,,,
Block B - North Nazimabad - Karachi,24.9261,67.0393,,,,,,
Shaheed-e-Millat Expressway - Karachi,24.8796,67.0648,,,,,,
Saima Mall and Residency/SquareOne - National Stadium Road - Karachi - Sindh,24.9014,67.1148,,,,,,
Shaheed Sibghatullah Shah Pagara Road - Karachi,24.8933,67.0743,,,,,,
Faizan Street(Khayban e Faizan) - Karachi,24.9446,67.0407,,,,,,
National Bank of Pakistan - PNSC Building - M.T. Khan Road - - Karachi,24.8439,66.993,,,,,,
Student Biryani - Saddar Town - Karachi - Sindh,24.8602,67.0164,,,,,,
AEO PAKISTAN - Kheyaban-e-Iqbal Flyover - Clifton - Karachi - Sindh,24.8146,67.0093,,,,,,
Shahrah-e-Faisal - Karachi,24.8802,67.107,,,,,,
Espresso - Defence Housing Authority - Karachi - Sindh,24.8082,67.0615,,,,,,
Shaheed Sibghatullah Shah Pagara Road - Karachi,24.8905,67.0673,,,,,,
Sadabahar Lawn - Alamgir Road - - Karachi,24.8789,67.0728,,,,,,
Shaheed-e-Millat Expressway - Karachi,24.8796,67.0647,,,,,,
Shaheed-e-Millat Expressway - Karachi,24.8795,67.0648,,,,,,
Regional Tax Office - Saddar - Karachi,24.8541,67.0177,,,,,,
Qurtaba Market - Gulshan-e-Iqbal - Karachi - Sindh,24.8812,67.0672,,,,,,
McDonalds - McDonald's Caltex - Korangi Road - DHA Phase 1 - Karachi,24.8408,67.0605,,,,,,
Sector 15-A/1 - Karachi,24.9538,67.0663,,,,,,
"office - Near Careem Fleet Office, Karachi - Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi",24.8297,67.0739,,,,,,
PNS Shifa Hospital - Lily Bridge Rd - Defence Housing Authority - Karachi - Sindh,24.8369,67.0502,,,,,,
KFC - Atrium Mall - Sarawar Shaheed Road - - Karachi,24.8562,67.0296,,,,,,
Park Lane - Karachi,24.8234,67.0325,,,,,,
United King - Alamgir Road - Gulshan-e-Iqbal - Karachi - Sindh,24.8848,67.0631,,,,,,
Saba Avenue - Karachi,24.7972,67.0444,,,,,,
Karachi Club Annexe - Keamari Town - Karachi - Sindh,24.8408,67.0009,,,,,,
Madni Biryani - Bufferzone - Karachi - Sindh,24.954,67.0654,,,,,,
Hyder's - Jamshed Town - Karachi - Sindh,24.8627,67.0546,,,,,,
Askari IV - Karachi - Sindh,24.9014,67.1202,,,,,,
Ittehad Lane 7 - Karachi,24.8017,67.0734,,,,,,
"Federal Urdu University of Arts, Sciences & Technology - University Road - Gulshan-e-Iqbal - Karachi - Sindh",24.9112,67.0894,,,,,,
Al-Sajjad Restaurant - Sea View Road - Karachi,24.7533,67.0899,,,,,,
Burhani Road - Burhani Road - North Nazimabad - Karachi - Sindh,24.9393,67.0413,,,,,,
Dotzero - Dilkusha Forum - Tariq Road - Karachi,24.8786,67.0642,,,,,,
Nishtar Road - Karachi,24.8712,67.0168,,,,,,
Block 2 - Nazimabad - Karachi,24.9062,67.0348,,,,,,
Medicall General Hospital - Shahrah-e-Usman - North Karachi Township - Karachi - Sindh,24.9787,67.0646,,,,,,
Defence Authority Club - Defence Housing Authority - Karachi - Sindh,24.8357,67.0574,,,,,,
Mosamyat Bus Stop - University Road - Gulistan-e-Johar - Karachi - Sindh,24.9374,67.1445,,,,,,
Pakistani at Sheraton Hotel - Sheraton Hotel - Club Road - Near Movenpick hotel - Karachi,24.8472,67.0274,,,,,,
Unnamed Road - Karachi,24.8894,67.2024,,,,,,
Shamain Salon - Sunset Commercial Street #1 - Defence Housing Authority - Karachi - Sindh,24.8283,67.0555,,,,,,
Sector 15-A/3 - Karachi,24.9543,67.0655,,,,,,
Qatar Airways - Shahrah-e-Faisal - Karachi - Sindh,24.8576,67.0447,,,,,,
Sunset Avenue - DHA Phase II Extension - Karachi,24.8346,67.0666,,,,,,
Gulshan-e-Noor - Suparco Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9421,67.1371,,,,,,
Almi Majlis Tahafuz e Khattam e Nabbuat Pakistan Chowk Unit - Saddar Town - Karachi - Sindh,24.853,67.0118,,,,,,
Meezan Bank - Aram Bagh Road - Saddar Town - Karachi - Sindh,24.8548,67.0122,,,,,,
City Court - Mission Road - Saddar Town - Karachi,24.8549,67.007,,,,,,
Road 1 - Karachi,24.9324,67.1864,,,,,,
Dilkusha Forum - Tariq Road - Jamshed Town - Karachi - Sindh,24.8786,67.0641,,,,,,
L'�cole for Advanced Studies - Defence Housing Authority - Karachi - Sindh,24.78,67.088,,,,,,
L'�cole for Advanced Studies - Defence Housing Authority - Karachi - Sindh,24.7796,67.0881,,,,,,
Allied Services International (Pvt) Limited - Karachi - Sindh,24.8287,67.0506,,,,,,
Alyabad Colony - Gulberg - Karachi - Sindh,24.9204,67.0633,,,,,,
Ittehad Lane 7 - Karachi,24.8016,67.0734,,,,,,
FEDEX - Street - Clifton - Karachi - Sindh,24.8297,67.034,,,,,,
President Apartments - Sunny Side Road - Saddar Town - Karachi - Sindh,24.842,67.0352,,,,,,
Shaheed-e-Millat Expressway - Karachi,24.8795,67.0649,,,,,,
Nishtar Park - Soldier Bazar - Karachi,24.8753,67.0327,,,,,,
Khayaban-e-Rahat - Karachi,24.8024,67.0625,,,,,,
Rahat Stadium - Defence Housing Authority - Karachi - Sindh,24.8036,67.0638,,,,,,
Ancholi - Gulberg - Karachi - Sindh,24.9445,67.0792,,,,,,
Karachi Cantonment Station - Dr Daud Pota Rd - Askari 3 - Karachi,24.8438,67.0407,,,,,,
Sector 15-A/3 - Karachi,24.9541,67.0658,,,,,,
Rehmat-e-Shereen Sweets - Tariq Road - Jamshed Town - Karachi - Sindh,24.8679,67.0577,,,,,,
Rae Avenue - Karachi,24.8994,67.0809,,,,,,
Kamyab General Store - North Nazimabad - Karachi - Sindh,24.9463,67.0574,,,,,,
Chandni Chowk Bus Stop - Nazimabad - Karachi - Sindh,24.9215,67.0214,,,,,,
Kaybee Snacks & Restaurant - Tipu Sultan Road - Gulshan-e-Iqbal - Karachi - Sindh,24.8754,67.0878,,,,,,
Chandni Chowk Bus Stop - Karachi,24.9214,67.0213,,,,,,
Tauheed commercial - Defence Housing Authority - Karachi - Sindh,24.8084,67.0373,,,,,,
UBL - Jamshed Town - Karachi - Sindh,24.8799,67.0389,,,,,,
Shahrah-e-Faisal - Karachi,24.8534,67.0349,,,,,,
Sky View Marriage Hall - North Nazimabad - Karachi - Sindh,24.9454,67.0506,,,,,,
Standard Charted Bank - Standard Charted Bank Main Branch - I.I Chundrigar Road - - Karachi,24.8494,67.0052,,,,,,
"Ramada Plaza Karachi Airport Hotel - Star Avenue, Terminal 1 - Karachi",24.8949,67.1537,,,,,,
Shahrah Noor Jahan - Karachi,24.9663,67.0503,,,,,,
Bath Island - Saddar Town - Karachi - Sindh,24.8333,67.0333,,,,,,
Mideast Secondary School - North Karachi Township - Karachi - Sindh,24.979,67.0663,,,,,,
D.H.A. Phase 7 - Defence Housing Authority - Karachi - Sindh,24.8215,67.0718,,,,,,
Royal Thai Consulate-General - Defence Housing Authority - Karachi - Sindh,24.8013,67.0701,,,,,,
Teen Talwar Clifton - Kheyaban-e-Iqbal Road - Clifton - Karachi - Sindh,24.8339,67.0337,,,,,,
Metro stargate - Faisal Towers - Shah Faisal Colony - Karachi,24.8866,67.1498,,,,,,
Amir Khusro Park - Karachi - Sindh,24.8131,67.0307,,,,,,
EFU Life Assurance Ltd H/O - Waja Abdul Sattar Mustikhan Road - Jamshed Town - Karachi - Sindh,24.8654,67.0702,,,,,,
ICIL Pakistan Head Office - Defence Housing Authority - Karachi - Sindh,24.8024,67.0744,,,,,,
AAA Technologies - Allama Shabbir Ahmed Usmani Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9289,67.0956,,,,,,
Disco Bakery - Allama Shabbir Ahmed Usmani Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9292,67.0973,,,,,,
Sector 15-A/3 - Karachi,24.9541,67.0659,,,,,,
Bahadurabad - Gulshan-e-Iqbal - Karachi - Sindh,24.8825,67.0694,,,,,,
GULAHMED Gulshan-i-Iqbal Store - Gulshan-e-Iqbal - Karachi - Sindh,24.9269,67.0941,,,,,,
Foundation Public School - Qasim Street 1 - Defence Housing Authority - Karachi - Sindh,24.7863,67.069,,,,,,
Jinnah Hospital - Rafiqi H J Road - Saddar Town - Karachi,24.8521,67.046,,,,,,
"Ziauddin Medical University - Block 6, Shahrah-e-Ghalib - Clifton - karachi",24.9277,67.0414,,,,,,
"N-Gents - E Street - Clifton - Karachi,Sindh - Sindh",24.8061,67.0339,,,,,,
Street 4 - Karachi,24.9398,67.077,,,,,,
Creek Vista Apartments - 16th Street - Defence Housing Authority - Karachi - Sindh,24.7773,67.0898,,,,,,
ChaiWala - 5th Commercial Street - Defence Housing Authority - Karachi - Sindh,24.787,67.0569,,,,,,
Beatles Centre - Siraj Road - Jamshed Town - Karachi - Sindh,24.8697,67.0613,,,,,,
Agha Khan University Hospital - Defence Housing Authority - Karachi - Sindh,24.8294,67.0654,,,,,,
DHA Suffa University - Khayaban-e-Tufail Shaheed - Karachi,24.815,67.0797,,,,,,
Shrine of Abdullah Shah Gazi - Ibn-e-Qasim Park Road - Clifton - Karachi - Sindh,24.8104,67.0317,,,,,,
CAREEM Frenchise North Nazimabad Branch - North Nazimabad - Karachi - Sindh,24.9237,67.0328,,,,,,
Meezan Bank Ltd. - Sadiq Husain Road - Gadap Town - Karachi - Sindh,25.0215,67.1275,,,,,,
Jinnah International Airport - level 1 - outside the terminal Near Dunkin Donuts,24.8999,67.1683,,,,,,
Cafe Zero Degree - Official - Khayaban-e-Seher - Defence Housing Authority - Karachi - Sindh,24.7938,67.0489,,,,,,
Street 7 - Karachi,24.9401,67.0633,,,,,,
Image Photo Studio - Nazimabad - Karachi - Sindh,24.9219,67.0245,,,,,,
Nishtar Road - Karachi,24.8778,67.0222,,,,,,
Higher Education Commission - Gulshan-e-Iqbal - Karachi - Sindh,24.8875,67.067,,,,,,
Hyderi Bus Stop - North Nazimabad - Karachi - Sindh,24.9369,67.042,,,,,,
Papasitos Pizza Co. - Lane 1 - Defence Housing Authority - Karachi - Sindh,24.8099,67.0706,,,,,,
Street Number 5 - Karachi,24.8328,67.0446,,,,,,
Mezan Bank - Saba Avenue - Defence Housing Authority - Karachi - Sindh,24.7862,67.0576,,,,,,
Karachi United Stadium - Clifton - Karachi - Sindh,24.8141,67.0015,,,,,,
Ibn-e-Insha Park - Nazimabad - Karachi - Sindh,24.9266,67.0254,,,,,,
Bahria University Medical & Dental College - Sailor Street - Karachi - Sindh,24.8404,67.0511,,,,,,
Karsaz Service Road East - Karachi,24.8868,67.0886,,,,,,
Sindh Club - Club Road - Saddar - Karachi - Sindh,24.849,67.0319,,,,,,
Home,24.847,67.0371,,,,,,
Anklesaria Hospital - Garden Road - Karachi,24.8668,67.0237,,,,,,
Hardee's Chargrilled Burgers - Khayaban-e-Shahbaz - Defence Housing Authority - Karachi - Sindh,24.7944,67.0484,,,,,,
Khayaban-e-Shaheen - Karachi,24.779,67.0909,,,,,,
Lane 1 - Karachi,24.794,67.0622,,,,,,
Shan-e-Mughlia - Karachi - Sindh,24.9033,67.1114,,,,,,
Gulistan-e-Johar Police Station - Gulistan-e-Johar - Karachi - Sindh,24.9232,67.1475,,,,,,
Nawab Siddique Ali Khan Road - Karachi,24.9214,67.0299,,,,,,
17th Street - Karachi,24.7983,67.061,,,,,,
La Chine By Kababjees - Jamshed Town - Karachi - Sindh,24.8726,67.058,,,,,,
ZAHID RESTAURANT - Tariq Road - Jamshed Town - Karachi - Sindh,24.8686,67.0577,,,,,,
Babu pan shop burns road Karachi - Muhammad Hashim Gazdar Road - Saddar Town - Karachi - Sindh,24.8545,67.0165,,,,,,
Labbaik Light House - Saddar Town - Karachi - Sindh,24.8624,67.0208,,,,,,
Nawab Siddique Ali Khan Road - Karachi,24.9213,67.03,,,,,,
Gulberg - Gulberg - Karachi - Sindh,24.9421,67.0709,,,,,,
25th Street - Karachi,24.7857,67.0663,,,,,,
Kaneez Fatima Society Block 2 Park - Gulshan-e-Iqbal - Karachi - Sindh,24.9547,67.117,,,,,,
Ridan House of Mandi - Gulshan-e-Iqbal - Karachi - Sindh,24.8778,67.0595,,,,,,
Kings Residency - Gulistan-e-Johar - Karachi - Sindh,24.9095,67.1318,,,,,,
Candles Banquet Hall - Johar Mor Road Service - Gulistan-e-Jauhar - Karachi,24.9076,67.1186,,,,,,
Shahzad Khalil Road - Karachi,24.8876,67.0668,,,,,,
Basera Towers - Gulistan-e-Johar - Karachi - Sindh,24.9122,67.1247,,,,,,
EFU Life House - 8th East Street - Defence Housing Authority - Karachi - Sindh,24.8386,67.0668,,,,,,
Shaheed-e-Millat Expressway - Karachi,24.8777,67.0686,,,,,,
KFC - 26th Street - Defence Housing Authority - Karachi - Sindh,24.7999,67.0471,,,,,,
Elaaj Trust - Khadda Market - Khayaban-e-Shamsheer - Karachi,24.8144,67.0492,,,,,,
Karachi Grammar School College Section - Kheyaban-e-Saadi - Clifton - Karachi - Sindh,24.8238,67.025,,,,,,
Hotel Mehran - Abdullah Haroon Road - Karachi,24.852,67.0337,,,,,,
Soldier Bazar - Jamshed Town - Karachi - Sindh,24.8766,67.0311,,,,,,
Dolmen Mall - Sea View Road - Karachi,24.8028,67.0303,,,,,,
Jamia Masjid Bait-ul-Mukarram - Bufferzone - Karachi - Sindh,24.953,67.0682,,,,,,
Shahrah-e-Faisal - Karachi,24.8554,67.0477,,,,,,
Dunya News Karachi Bureau - Jamshed Town - P.E.C.H.S Society - Sindh,24.8637,67.0692,,,,,,
"Pompei - Shapes Health Club Compound - 139, Mc Neil Road - Cantt - Karachi",24.8414,67.0407,,,,,,
Ibn-e-Insha Park - Nazimabad - Karachi - Sindh,24.9262,67.0254,,,,,,
CAREEM Franchise North Nazimabad Branch - North Nazimabad - Karachi - Sindh,24.9237,67.0328,,,,,,
Harbour Front Building - Karachi - Sindh,24.8028,67.0294,,,,,,
Shaheed-e-Millat Expressway - Karachi,24.8794,67.0649,,,,,,
Arizona Grill - Jamshed Town - Karachi - Sindh,24.8623,67.0579,,,,,,
"Careem Fleet Office, Karachi - Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi",24.8296,67.0728,,,,,,
Karimabad Jamatkhana - Gulberg - Karachi - Sindh,24.9229,67.0597,,,,,,
Street 7 - Karachi,24.9402,67.0634,,,,,,
Nipa - Gulshan-e-Iqbal - Karachi - Sindh,24.9176,67.097,,,,,,
Allahwala Town - Allahwala Town - Karachi - Sindh,24.8277,67.1105,,,,,,
Khayaban-e-Abbasi - Karachi,24.8198,67.0773,,,,,,
KFC - Allama Shabbir Ahmed Usmani Road - Gulnab society - Karachi,24.9316,67.1013,,,,,,
Jinnah Domestic Terminal - Karachi - Sindh,24.9013,67.1662,,,,,,
"MCB Bank - Khayaban-e-Rahat Lane-3 - Phase-VI, DHA - Karachi",24.809,67.0694,,,,,,
Shahrah-e-Usman - Karachi,24.9816,67.062,,,,,,
Dhoraji - Gulshan-e-Iqbal - Karachi - Sindh,24.8872,67.0769,,,,,,
Amynabad Colony - PIB Colony - Karachi - Sindh,24.8938,67.0491,,,,,,
Memon Masjid Siddiqabad - Gulberg - Karachi - Sindh,24.9196,67.0598,,,,,,
Justice Inamullah Road - Karachi,24.8697,67.0731,,,,,,
Dhoraji Cooperative Housing Society - Karachi - Sindh,24.9378,67.1723,,,,,,
Subway - Khayaban-e-Roomi - Clifton - Karachi,24.8271,67.0296,,,,,,
Naval Housing Scheme - Lodge Street - Defence Housing Authority - Karachi - Sindh,24.8382,67.0559,,,,,,
Ansari Saab Road - Karachi,24.9101,67.0909,,,,,,
Leisure Leagues Pakistan - 43rd Street - Jamshed Town - Karachi - Sindh,24.8643,67.0661,,,,,,
Premier Maqam(Place) - Karachi,24.9349,67.0519,,,,,,
Aga Khan Park - Britto Road - Jamshed Town - Karachi - Sindh,24.8838,67.0318,,,,,,
